,Country,Year,pesticides_usage,Unit
1903,Kuwait,1994,14.0,tonnes
1904,Kuwait,1995,14.0,tonnes
1905,Kuwait,1996,18.0,tonnes
1906,Kuwait,1997,20.0,tonnes
1907,Kuwait,1998,32.0,tonnes
1908,Kuwait,1999,32.0,tonnes
1909,Kuwait,2000,32.0,tonnes
1910,Kuwait,2001,32.0,tonnes
1911,Kuwait,2002,32.0,tonnes
1912,Kuwait,2003,32.0,tonnes
1913,Kuwait,2004,32.0,tonnes
1914,Kuwait,2005,32.0,tonnes
1915,Kuwait,2006,32.0,tonnes
1916,Kuwait,2007,32.0,tonnes
1917,Kuwait,2008,32.0,tonnes
1918,Kuwait,2009,32.0,tonnes
1919,Kuwait,2010,32.0,tonnes
1920,Kuwait,2011,32.0,tonnes
1921,Kuwait,2012,32.0,tonnes
1922,Kuwait,2013,32.0,tonnes
1923,Kyrgyzstan,1992,2418.0,tonnes
1924,Kyrgyzstan,1993,2200.86,tonnes
1925,Kyrgyzstan,1994,1983.72,tonnes
1926,Kyrgyzstan,1995,1766.59,tonnes
1927,Kyrgyzstan,1996,1549.45,tonnes
1928,Kyrgyzstan,1997,1332.31,tonnes
1929,Kyrgyzstan,1998,1115.17,tonnes
1930,Kyrgyzstan,1999,898.04,tonnes
1931,Kyrgyzstan,2000,680.9,tonnes
1932,Kyrgyzstan,2001,609.6,tonnes
1933,Kyrgyzstan,2002,733.2,tonnes
1934,Kyrgyzstan,2003,1302.6,tonnes
1935,Kyrgyzstan,2004,1321.3,tonnes
1936,Kyrgyzstan,2005,1081.1,tonnes
1937,Kyrgyzstan,2006,796.0,tonnes
1938,Kyrgyzstan,2007,1026.2,tonnes
1939,Kyrgyzstan,2008,662.8,tonnes
1940,Kyrgyzstan,2009,266.8,tonnes
1941,Kyrgyzstan,2010,350.1,tonnes
1942,Kyrgyzstan,2011,312.9,tonnes
1943,Kyrgyzstan,2012,365.1,tonnes
1944,Kyrgyzstan,2013,341.1,tonnes
1945,Lao People's Democratic Republic,1990,21.0,tonnes
1946,Lao People's Democratic Republic,1991,21.0,tonnes
1947,Lao People's Democratic Republic,1992,21.0,tonnes
1948,Lao People's Democratic Republic,1993,46.0,tonnes
1949,Lao People's Democratic Republic,1994,36.11,tonnes
1950,Lao People's Democratic Republic,1995,26.22,tonnes
1951,Lao People's Democratic Republic,1996,16.33,tonnes
1952,Lao People's Democratic Republic,1997,6.44,tonnes
1953,Lao People's Democratic Republic,1998,2.23,tonnes
1954,Lao People's Democratic Republic,1999,1.76,tonnes
1955,Lao People's Democratic Republic,2000,1.28,tonnes
1956,Lao People's Democratic Republic,2001,1.82,tonnes
1957,Lao People's Democratic Republic,2002,2.35,tonnes
1958,Lao People's Democratic Republic,2003,2.89,tonnes
1959,Lao People's Democratic Republic,2004,3.42,tonnes
1960,Lao People's Democratic Republic,2005,3.96,tonnes
1961,Lao People's Democratic Republic,2006,4.5,tonnes
1962,Lao People's Democratic Republic,2007,0.53,tonnes
1963,Lao People's Democratic Republic,2008,0.07,tonnes
1964,Lao People's Democratic Republic,2009,25.67,tonnes
1965,Lao People's Democratic Republic,2010,1.85,tonnes
1966,Lao People's Democratic Republic,2011,43.81,tonnes
1967,Lao People's Democratic Republic,2012,43.53,tonnes
1968,Lao People's Democratic Republic,2013,125.89,tonnes
1969,Latvia,1992,1005.0,tonnes
1970,Latvia,1993,476.0,tonnes
1971,Latvia,1994,294.0,tonnes
1972,Latvia,1995,358.0,tonnes
1973,Latvia,1996,361.0,tonnes
1974,Latvia,1997,334.0,tonnes
1975,Latvia,1998,369.0,tonnes
1976,Latvia,1999,326.86,tonnes
1977,Latvia,2000,284.72,tonnes
1978,Latvia,2001,367.4,tonnes
1979,Latvia,2002,335.31,tonnes
1980,Latvia,2003,477.63,tonnes
1981,Latvia,2004,594.46,tonnes
1982,Latvia,2005,723.54,tonnes
1983,Latvia,2006,743.57,tonnes
1984,Latvia,2007,1113.49,tonnes
1985,Latvia,2008,1033.0,tonnes
1986,Latvia,2009,881.2,tonnes
1987,Latvia,2010,1027.5,tonnes
1988,Latvia,2011,1070.5,tonnes
1989,Latvia,2012,1396.96,tonnes
1990,Latvia,2013,1250.0,tonnes
1991,Lebanon,1990,1221.0,tonnes
1992,Lebanon,1991,1221.0,tonnes
1993,Lebanon,1992,1221.0,tonnes
1994,Lebanon,1993,1221.0,tonnes
1995,Lebanon,1994,1221.0,tonnes
1996,Lebanon,1995,1221.0,tonnes
1997,Lebanon,1996,1221.0,tonnes
1998,Lebanon,1997,1816.0,tonnes
1999,Lebanon,1998,1816.0,tonnes
2000,Lebanon,1999,1816.0,tonnes
2001,Lebanon,2000,1816.0,tonnes
2002,Lebanon,2001,1816.0,tonnes
2003,Lebanon,2002,1816.0,tonnes
2004,Lebanon,2003,1816.0,tonnes
2005,Lebanon,2004,1816.0,tonnes
2006,Lebanon,2005,1816.0,tonnes
2007,Lebanon,2006,1816.0,tonnes
2008,Lebanon,2007,1816.0,tonnes
2009,Lebanon,2008,1816.0,tonnes
2010,Lebanon,2009,1816.0,tonnes
2011,Lebanon,2010,1816.0,tonnes
2012,Lebanon,2011,1816.0,tonnes
2013,Lebanon,2012,1816.0,tonnes
2014,Lebanon,2013,1816.0,tonnes
2015,Lesotho,1990,0.3,tonnes
2016,Lesotho,1991,0.3,tonnes
2017,Lesotho,1992,0.3,tonnes
2018,Lesotho,1993,0.3,tonnes
2019,Lesotho,1994,0.3,tonnes
2020,Lesotho,1995,0.3,tonnes
2021,Lesotho,1996,0.3,tonnes
2022,Lesotho,1997,0.3,tonnes
2023,Lesotho,1998,0.3,tonnes
2024,Lesotho,1999,0.3,tonnes
2025,Lesotho,2000,0.3,tonnes
2026,Lesotho,2001,0.3,tonnes
2027,Lesotho,2002,0.3,tonnes
2028,Lesotho,2003,0.3,tonnes
2029,Lesotho,2004,0.3,tonnes
2030,Lesotho,2005,0.53,tonnes
2031,Lesotho,2006,5.25,tonnes
2032,Lesotho,2007,35.27,tonnes
2033,Lesotho,2008,37.44,tonnes
2034,Lesotho,2009,77.7,tonnes
2035,Lesotho,2010,80.07,tonnes
2036,Lesotho,2011,175.27,tonnes
2037,Lesotho,2012,271.84,tonnes
2038,Lesotho,2013,62.32,tonnes
2039,Libya,1990,2733.64,tonnes
2040,Libya,1991,2733.64,tonnes
2041,Libya,1992,2733.64,tonnes
2042,Libya,1993,2733.64,tonnes
2043,Libya,1994,2733.64,tonnes
2044,Libya,1995,2733.64,tonnes
2045,Libya,1996,2733.64,tonnes
2046,Libya,1997,2733.64,tonnes
2047,Libya,1998,2733.64,tonnes
2048,Libya,1999,2733.64,tonnes
2049,Libya,2000,2733.64,tonnes
2050,Libya,2001,2733.64,tonnes
2051,Libya,2002,2733.64,tonnes
2052,Libya,2003,2733.64,tonnes
2053,Libya,2004,2733.64,tonnes
2054,Libya,2005,2733.64,tonnes
2055,Libya,2006,1654.17,tonnes
2056,Libya,2007,947.62,tonnes
2057,Libya,2008,974.53,tonnes
2058,Libya,2009,1556.77,tonnes
2059,Libya,2010,606.92,tonnes
2060,Libya,2011,606.92,tonnes
2061,Libya,2012,606.92,tonnes
2062,Libya,2013,606.92,tonnes
2063,Lithuania,1992,1380.0,tonnes
2064,Lithuania,1993,936.0,tonnes
2065,Lithuania,1994,713.0,tonnes
2066,Lithuania,1995,737.0,tonnes
2067,Lithuania,1996,979.0,tonnes
2068,Lithuania,1997,928.0,tonnes
2069,Lithuania,1998,812.0,tonnes
2070,Lithuania,1999,695.0,tonnes
2071,Lithuania,2000,688.06,tonnes
2072,Lithuania,2001,726.09,tonnes
2073,Lithuania,2002,792.62,tonnes
2074,Lithuania,2003,847.22,tonnes
2075,Lithuania,2004,1023.62,tonnes
2076,Lithuania,2005,1048.52,tonnes
2077,Lithuania,2006,1197.02,tonnes
2078,Lithuania,2007,2722.82,tonnes
2079,Lithuania,2008,2723.06,tonnes
2080,Lithuania,2009,2748.8,tonnes
2081,Lithuania,2010,1803.77,tonnes
2082,Lithuania,2011,2062.34,tonnes
2083,Lithuania,2012,2559.9,tonnes
2084,Lithuania,2013,2515.69,tonnes
2085,Luxembourg,2000,154.25,tonnes
2086,Luxembourg,2001,154.25,tonnes
2087,Luxembourg,2002,154.25,tonnes
2088,Luxembourg,2003,154.25,tonnes
2089,Luxembourg,2004,154.25,tonnes
2090,Luxembourg,2005,154.25,tonnes
2091,Luxembourg,2006,154.25,tonnes
2092,Luxembourg,2007,154.25,tonnes
2093,Luxembourg,2008,154.25,tonnes
2094,Luxembourg,2009,154.25,tonnes
2095,Luxembourg,2010,154.25,tonnes
2096,Luxembourg,2011,154.25,tonnes
2097,Luxembourg,2012,154.25,tonnes
2098,Luxembourg,2013,155.19,tonnes
2099,Madagascar,1990,128.41,tonnes
2100,Madagascar,1991,131.0,tonnes
2101,Madagascar,1992,101.15,tonnes
2102,Madagascar,1993,109.41,tonnes
2103,Madagascar,1994,76.27,tonnes
2104,Madagascar,1995,73.15,tonnes
2105,Madagascar,1996,152.01,tonnes
2106,Madagascar,1997,139.9,tonnes
2107,Madagascar,1998,88.26,tonnes
2108,Madagascar,1999,49.53,tonnes
2109,Madagascar,2000,130.46,tonnes
2110,Madagascar,2001,87.59,tonnes
2111,Madagascar,2002,240.9,tonnes
2112,Madagascar,2003,146.87,tonnes
2113,Madagascar,2004,68.16,tonnes
2114,Madagascar,2005,114.51,tonnes
2115,Madagascar,2006,109.39,tonnes
2116,Madagascar,2007,93.88,tonnes
2117,Madagascar,2008,112.25,tonnes
2118,Madagascar,2009,143.9,tonnes
2119,Madagascar,2010,241.89,tonnes
2120,Madagascar,2011,310.49,tonnes
2121,Madagascar,2012,377.81,tonnes
2122,Madagascar,2013,508.0,tonnes
2123,Malawi,1990,171.8,tonnes
2124,Malawi,1991,171.8,tonnes
2125,Malawi,1992,171.8,tonnes
2126,Malawi,1993,171.8,tonnes
2127,Malawi,1994,171.8,tonnes
2128,Malawi,1995,171.8,tonnes
2129,Malawi,1996,171.8,tonnes
2130,Malawi,1997,171.8,tonnes
2131,Malawi,1998,136.11,tonnes
2132,Malawi,1999,125.39,tonnes
2133,Malawi,2000,207.94,tonnes
2134,Malawi,2001,168.02,tonnes
2135,Malawi,2002,128.11,tonnes
2136,Malawi,2003,88.19,tonnes
2137,Malawi,2004,48.28,tonnes
2138,Malawi,2005,295.51,tonnes
2139,Malawi,2006,202.35,tonnes
2140,Malawi,2007,524.46,tonnes
2141,Malawi,2008,624.52,tonnes
2142,Malawi,2009,736.25,tonnes
2143,Malawi,2010,584.12,tonnes
2144,Malawi,2011,553.57,tonnes
2145,Malawi,2012,775.83,tonnes
2146,Malawi,2013,1500.27,tonnes
2147,Malaysia,1990,39406.48,tonnes
2148,Malaysia,1991,39406.48,tonnes
2149,Malaysia,1992,39406.48,tonnes
2150,Malaysia,1993,39406.48,tonnes
2151,Malaysia,1994,39406.48,tonnes
2152,Malaysia,1995,39406.48,tonnes
2153,Malaysia,1996,39406.48,tonnes
2154,Malaysia,1997,39406.48,tonnes
2155,Malaysia,1998,39406.48,tonnes
2156,Malaysia,1999,39406.48,tonnes
2157,Malaysia,2000,39406.48,tonnes
2158,Malaysia,2001,39406.48,tonnes
2159,Malaysia,2002,39406.48,tonnes
2160,Malaysia,2003,39406.48,tonnes
2161,Malaysia,2004,39406.48,tonnes
2162,Malaysia,2005,39406.48,tonnes
2163,Malaysia,2006,39406.48,tonnes
2164,Malaysia,2007,46868.35,tonnes
2165,Malaysia,2008,54821.91,tonnes
2166,Malaysia,2009,52464.19,tonnes
2167,Malaysia,2010,60194.83,tonnes
2168,Malaysia,2011,41562.16,tonnes
2169,Malaysia,2012,49810.48,tonnes
2170,Malaysia,2013,61445.6,tonnes
2171,Maldives,1990,44.33,tonnes
2172,Maldives,1991,44.33,tonnes
2173,Maldives,1992,44.33,tonnes
2174,Maldives,1993,44.33,tonnes
2175,Maldives,1994,44.33,tonnes
2176,Maldives,1995,44.33,tonnes
2177,Maldives,1996,44.33,tonnes
2178,Maldives,1997,44.33,tonnes
2179,Maldives,1998,44.33,tonnes
2180,Maldives,1999,44.33,tonnes
2181,Maldives,2000,44.33,tonnes
2182,Maldives,2001,44.33,tonnes
2183,Maldives,2002,44.33,tonnes
2184,Maldives,2003,44.33,tonnes
2185,Maldives,2004,44.33,tonnes
2186,Maldives,2005,44.33,tonnes
2187,Maldives,2006,44.33,tonnes
2188,Maldives,2007,44.33,tonnes
2189,Maldives,2008,44.33,tonnes
2190,Maldives,2009,44.33,tonnes
2191,Maldives,2010,44.33,tonnes
2192,Maldives,2011,44.33,tonnes
2193,Maldives,2012,66.17,tonnes
2194,Maldives,2013,236.16,tonnes
2195,Mali,1990,247.07,tonnes
2196,Mali,1991,141.05,tonnes
2197,Mali,1992,91.45,tonnes
2198,Mali,1993,86.04,tonnes
2199,Mali,1994,80.63,tonnes
2200,Mali,1995,75.22,tonnes
2201,Mali,1996,69.81,tonnes
2202,Mali,1997,64.4,tonnes
2203,Mali,1998,59.0,tonnes
2204,Mali,1999,53.59,tonnes
2205,Mali,2000,48.18,tonnes
2206,Mali,2001,42.77,tonnes
2207,Mali,2002,37.36,tonnes
2208,Mali,2003,31.95,tonnes
2209,Mali,2004,26.54,tonnes
2210,Mali,2005,21.13,tonnes
2211,Mali,2006,17.34,tonnes
2212,Mali,2007,12.31,tonnes
2213,Mali,2008,19.05,tonnes
2214,Mali,2009,8.44,tonnes
2215,Mali,2010,8.09,tonnes
2216,Mali,2011,6.83,tonnes
2217,Mali,2012,3.75,tonnes
2218,Mali,2013,3.75,tonnes
2219,Malta,1990,326.48,tonnes
2220,Malta,1991,326.48,tonnes
2221,Malta,1992,326.48,tonnes
2222,Malta,1993,326.48,tonnes
2223,Malta,1994,447.26,tonnes
2224,Malta,1995,210.34,tonnes
2225,Malta,1996,154.0,tonnes
2226,Malta,1997,258.38,tonnes
2227,Malta,1998,260.8,tonnes
2228,Malta,1999,138.79,tonnes
2229,Malta,2000,181.92,tonnes
2230,Malta,2001,111.77,tonnes
2231,Malta,2002,113.25,tonnes
2232,Malta,2003,114.73,tonnes
2233,Malta,2004,116.21,tonnes
2234,Malta,2005,117.69,tonnes
2235,Malta,2006,119.17,tonnes
2236,Malta,2007,120.65,tonnes
2237,Malta,2008,121.27,tonnes
2238,Malta,2009,121.89,tonnes
2239,Malta,2010,122.51,tonnes
2240,Malta,2011,123.14,tonnes
2241,Malta,2012,123.76,tonnes
2242,Malta,2013,124.38,tonnes
2243,Mauritania,1990,39.09,tonnes
2244,Mauritania,1991,39.09,tonnes
2245,Mauritania,1992,39.09,tonnes
2246,Mauritania,1993,39.09,tonnes
2247,Mauritania,1994,39.09,tonnes
2248,Mauritania,1995,39.09,tonnes
2249,Mauritania,1996,39.09,tonnes
2250,Mauritania,1997,39.09,tonnes
2251,Mauritania,1998,39.09,tonnes
2252,Mauritania,1999,39.09,tonnes
2253,Mauritania,2000,39.09,tonnes
2254,Mauritania,2001,39.09,tonnes
2255,Mauritania,2002,3.2,tonnes
2256,Mauritania,2003,3.22,tonnes
2257,Mauritania,2004,702.5,tonnes
2258,Mauritania,2005,1.1,tonnes
2259,Mauritania,2006,1.7,tonnes
2260,Mauritania,2007,9.8,tonnes
2261,Mauritania,2008,17.22,tonnes
2262,Mauritania,2009,4.29,tonnes
2263,Mauritania,2010,67.59,tonnes
2264,Mauritania,2011,13.35,tonnes
2265,Mauritania,2012,26.41,tonnes
2266,Mauritania,2013,26.41,tonnes
2267,Mauritius,1990,889.0,tonnes
2268,Mauritius,1991,773.24,tonnes
2269,Mauritius,1992,657.49,tonnes
2270,Mauritius,1993,541.73,tonnes
2271,Mauritius,1994,425.97,tonnes
2272,Mauritius,1995,485.35,tonnes
2273,Mauritius,1996,445.06,tonnes
2274,Mauritius,1997,527.1,tonnes
2275,Mauritius,1998,560.34,tonnes
2276,Mauritius,1999,532.78,tonnes
2277,Mauritius,2000,593.67,tonnes
2278,Mauritius,2001,673.23,tonnes
2279,Mauritius,2002,695.15,tonnes
2280,Mauritius,2003,783.47,tonnes
2281,Mauritius,2004,739.82,tonnes
2282,Mauritius,2005,769.65,tonnes
2283,Mauritius,2006,821.82,tonnes
2284,Mauritius,2007,703.78,tonnes
2285,Mauritius,2008,799.91,tonnes
2286,Mauritius,2009,818.87,tonnes
2287,Mauritius,2010,841.32,tonnes
2288,Mauritius,2011,812.18,tonnes
2289,Mauritius,2012,734.91,tonnes
2290,Mauritius,2013,782.21,tonnes
2291,Mexico,1990,26624.98,tonnes
2292,Mexico,1991,26624.98,tonnes
2293,Mexico,1992,26624.98,tonnes
2294,Mexico,1993,26624.98,tonnes
2295,Mexico,1994,26624.98,tonnes
2296,Mexico,1995,26624.98,tonnes
2297,Mexico,1996,26624.98,tonnes
2298,Mexico,1997,26624.98,tonnes
2299,Mexico,1998,26624.98,tonnes
2300,Mexico,1999,26624.98,tonnes
2301,Mexico,2000,26624.98,tonnes
2302,Mexico,2001,23371.7,tonnes
2303,Mexico,2002,11535.83,tonnes
2304,Mexico,2003,16285.16,tonnes
2305,Mexico,2004,18507.68,tonnes
2306,Mexico,2005,39171.9,tonnes
2307,Mexico,2006,38402.66,tonnes
2308,Mexico,2007,50894.34,tonnes
2309,Mexico,2008,50154.53,tonnes
2310,Mexico,2009,50327.9,tonnes
2311,Mexico,2010,52305.13,tonnes
2312,Mexico,2011,53219.63,tonnes
2313,Mexico,2012,49213.67,tonnes
2314,Mexico,2013,47551.15,tonnes
2315,Montenegro,2006,0.55,tonnes
2316,Montenegro,2007,0.55,tonnes
2317,Montenegro,2008,0.55,tonnes
2318,Montenegro,2009,0.55,tonnes
2319,Montenegro,2010,66.0,tonnes
2320,Montenegro,2011,75.0,tonnes
2321,Montenegro,2012,71.0,tonnes
2322,Montenegro,2013,82.0,tonnes
2323,Morocco,1990,9364.0,tonnes
2324,Morocco,1991,9771.14,tonnes
2325,Morocco,1992,10178.29,tonnes
2326,Morocco,1993,10585.43,tonnes
2327,Morocco,1994,10992.57,tonnes
2328,Morocco,1995,11399.71,tonnes
2329,Morocco,1996,11806.86,tonnes
2330,Morocco,1997,12214.0,tonnes
2331,Morocco,1998,12621.14,tonnes
2332,Morocco,1999,13028.29,tonnes
2333,Morocco,2000,13435.43,tonnes
2334,Morocco,2001,13842.57,tonnes
2335,Morocco,2002,14249.71,tonnes
2336,Morocco,2003,14656.86,tonnes
2337,Morocco,2004,15064.0,tonnes
2338,Morocco,2005,14588.0,tonnes
2339,Morocco,2006,13697.0,tonnes
2340,Morocco,2007,13697.0,tonnes
2341,Morocco,2008,13697.0,tonnes
2342,Morocco,2009,13697.0,tonnes
2343,Morocco,2010,13697.0,tonnes
2344,Morocco,2011,13697.0,tonnes
2345,Morocco,2012,13697.0,tonnes
2346,Morocco,2013,13697.0,tonnes
2347,Mozambique,1990,102.26,tonnes
2348,Mozambique,1991,102.26,tonnes
2349,Mozambique,1992,102.26,tonnes
2350,Mozambique,1993,102.26,tonnes
2351,Mozambique,1994,102.26,tonnes
2352,Mozambique,1995,72.19,tonnes
2353,Mozambique,1996,65.85,tonnes
2354,Mozambique,1997,60.63,tonnes
2355,Mozambique,1998,53.43,tonnes
2356,Mozambique,1999,46.24,tonnes
2357,Mozambique,2000,39.04,tonnes
2358,Mozambique,2001,31.85,tonnes
2359,Mozambique,2002,24.65,tonnes
2360,Mozambique,2003,267.03,tonnes
2361,Mozambique,2004,572.99,tonnes
2362,Mozambique,2005,770.88,tonnes
2363,Mozambique,2006,891.54,tonnes
2364,Mozambique,2007,547.31,tonnes
2365,Mozambique,2008,890.47,tonnes
2366,Mozambique,2009,914.92,tonnes
2367,Mozambique,2010,1187.1,tonnes
2368,Mozambique,2011,766.93,tonnes
2369,Mozambique,2012,766.93,tonnes
2370,Mozambique,2013,766.93,tonnes
2371,Myanmar,1990,209.08,tonnes
2372,Myanmar,1991,114.02,tonnes
2373,Myanmar,1992,151.2,tonnes
2374,Myanmar,1993,160.36,tonnes
2375,Myanmar,1994,190.03,tonnes
2376,Myanmar,1995,264.76,tonnes
2377,Myanmar,1996,137.24,tonnes
2378,Myanmar,1997,145.54,tonnes
2379,Myanmar,1998,282.88,tonnes
2380,Myanmar,1999,420.21,tonnes
2381,Myanmar,2000,557.55,tonnes
2382,Myanmar,2001,694.89,tonnes
2383,Myanmar,2002,949.06,tonnes
2384,Myanmar,2003,858.94,tonnes
2385,Myanmar,2004,1042.39,tonnes
2386,Myanmar,2005,1462.73,tonnes
2387,Myanmar,2006,3872.16,tonnes
2388,Myanmar,2007,3329.67,tonnes
2389,Myanmar,2008,1450.35,tonnes
2390,Myanmar,2009,1114.68,tonnes
2391,Myanmar,2010,3340.09,tonnes
2392,Myanmar,2011,4653.25,tonnes
2393,Myanmar,2012,3050.45,tonnes
2394,Myanmar,2013,2898.2,tonnes
2395,Namibia,1990,42.0,tonnes
2396,Namibia,1991,39.0,tonnes
2397,Namibia,1992,48.0,tonnes
2398,Namibia,1993,56.0,tonnes
2399,Namibia,1994,56.0,tonnes
2400,Namibia,1995,56.0,tonnes
2401,Namibia,1996,56.0,tonnes
2402,Namibia,1997,56.0,tonnes
2403,Namibia,1998,56.0,tonnes
2404,Namibia,1999,56.0,tonnes
2405,Namibia,2000,56.0,tonnes
2406,Namibia,2001,56.0,tonnes
2407,Namibia,2002,56.0,tonnes
2408,Namibia,2003,56.0,tonnes
2409,Namibia,2004,56.0,tonnes
2410,Namibia,2005,56.0,tonnes
2411,Namibia,2006,56.0,tonnes
2412,Namibia,2007,56.0,tonnes
2413,Namibia,2008,56.0,tonnes
2414,Namibia,2009,56.0,tonnes
2415,Namibia,2010,56.0,tonnes
2416,Namibia,2011,56.0,tonnes
2417,Namibia,2012,56.0,tonnes
2418,Namibia,2013,56.0,tonnes
2419,Nepal,1990,60.11,tonnes
2420,Nepal,1991,60.11,tonnes
2421,Nepal,1992,60.11,tonnes
2422,Nepal,1993,60.11,tonnes
2423,Nepal,1994,60.11,tonnes
2424,Nepal,1995,60.11,tonnes
2425,Nepal,1996,70.43,tonnes
2426,Nepal,1997,80.75,tonnes
2427,Nepal,1998,91.07,tonnes
2428,Nepal,1999,101.39,tonnes
2429,Nepal,2000,111.72,tonnes
2430,Nepal,2001,122.04,tonnes
2431,Nepal,2002,132.36,tonnes
2432,Nepal,2003,142.68,tonnes
2433,Nepal,2004,153.0,tonnes
2434,Nepal,2005,127.99,tonnes
2435,Nepal,2006,128.73,tonnes
2436,Nepal,2007,344.06,tonnes
2437,Nepal,2008,353.43,tonnes
2438,Nepal,2009,209.52,tonnes
2439,Nepal,2010,332.01,tonnes
2440,Nepal,2011,342.92,tonnes
2441,Nepal,2012,410.32,tonnes
2442,Nepal,2013,454.53,tonnes
2443,Netherlands,1990,9729.0,tonnes
2444,Netherlands,1991,9338.0,tonnes
2445,Netherlands,1992,9030.0,tonnes
2446,Netherlands,1993,10505.0,tonnes
2447,Netherlands,1994,8646.99,tonnes
2448,Netherlands,1995,12601.97,tonnes
2449,Netherlands,1996,8923.96,tonnes
2450,Netherlands,1997,10568.95,tonnes
2451,Netherlands,1998,11762.94,tonnes
2452,Netherlands,1999,11152.92,tonnes
2453,Netherlands,2000,11382.84,tonnes
2454,Netherlands,2001,9424.73,tonnes
2455,Netherlands,2002,9700.44,tonnes
2456,Netherlands,2003,9550.04,tonnes
2457,Netherlands,2004,10655.4,tonnes
2458,Netherlands,2005,10703.85,tonnes
2459,Netherlands,2006,10461.35,tonnes
2460,Netherlands,2007,12073.15,tonnes
2461,Netherlands,2008,10777.08,tonnes
2462,Netherlands,2009,9857.2,tonnes
2463,Netherlands,2010,9586.03,tonnes
2464,Netherlands,2011,10953.91,tonnes
2465,Netherlands,2012,11348.39,tonnes
2466,Netherlands,2013,10720.17,tonnes
2467,New Caledonia,1990,28.2,tonnes
2468,New Caledonia,1991,28.2,tonnes
2469,New Caledonia,1992,28.2,tonnes
2470,New Caledonia,1993,28.2,tonnes
2471,New Caledonia,1994,28.2,tonnes
2472,New Caledonia,1995,28.2,tonnes
2473,New Caledonia,1996,28.2,tonnes
2474,New Caledonia,1997,28.2,tonnes
2475,New Caledonia,1998,28.2,tonnes
2476,New Caledonia,1999,28.2,tonnes
2477,New Caledonia,2000,28.2,tonnes
2478,New Caledonia,2001,28.2,tonnes
2479,New Caledonia,2002,28.2,tonnes
2480,New Caledonia,2003,28.2,tonnes
2481,New Caledonia,2004,28.2,tonnes
2482,New Caledonia,2005,28.2,tonnes
2483,New Caledonia,2006,28.2,tonnes
2484,New Caledonia,2007,28.2,tonnes
2485,New Caledonia,2008,28.2,tonnes
2486,New Caledonia,2009,28.2,tonnes
2487,New Caledonia,2010,32.6,tonnes
2488,New Caledonia,2011,26.2,tonnes
2489,New Caledonia,2012,26.4,tonnes
2490,New Caledonia,2013,21.79,tonnes
2491,New Zealand,1990,3490.0,tonnes
2492,New Zealand,1991,3490.0,tonnes
2493,New Zealand,1992,3490.0,tonnes
2494,New Zealand,1993,3489.0,tonnes
2495,New Zealand,1994,3515.0,tonnes
2496,New Zealand,1995,3904.0,tonnes
2497,New Zealand,1996,3499.0,tonnes
2498,New Zealand,1997,3249.0,tonnes
2499,New Zealand,1998,3055.16,tonnes
2500,New Zealand,1999,2535.3,tonnes
2501,New Zealand,2000,3634.3,tonnes
2502,New Zealand,2001,3333.2,tonnes
2503,New Zealand,2002,4170.0,tonnes
2504,New Zealand,2003,3891.0,tonnes
2505,New Zealand,2004,4050.0,tonnes
2506,New Zealand,2005,4058.0,tonnes
2507,New Zealand,2006,4388.0,tonnes
2508,New Zealand,2007,4939.0,tonnes
2509,New Zealand,2008,5857.0,tonnes
2510,New Zealand,2009,5086.0,tonnes
2511,New Zealand,2010,5086.0,tonnes
2512,New Zealand,2011,5086.0,tonnes
2513,New Zealand,2012,5086.0,tonnes
2514,New Zealand,2013,5086.0,tonnes
2515,Nicaragua,1990,575.0,tonnes
2516,Nicaragua,1991,575.0,tonnes
2517,Nicaragua,1992,575.0,tonnes
2518,Nicaragua,1993,977.0,tonnes
2519,Nicaragua,1994,799.0,tonnes
2520,Nicaragua,1995,876.0,tonnes
2521,Nicaragua,1996,2041.7,tonnes
2522,Nicaragua,1997,3207.4,tonnes
2523,Nicaragua,1998,4373.1,tonnes
2524,Nicaragua,1999,4097.16,tonnes
2525,Nicaragua,2000,3925.63,tonnes
2526,Nicaragua,2001,3603.5,tonnes
2527,Nicaragua,2002,5715.36,tonnes
2528,Nicaragua,2003,5613.57,tonnes
2529,Nicaragua,2004,4581.73,tonnes
2530,Nicaragua,2005,9391.92,tonnes
2531,Nicaragua,2006,6889.26,tonnes
2532,Nicaragua,2007,9850.26,tonnes
2533,Nicaragua,2008,10173.91,tonnes
2534,Nicaragua,2009,9387.95,tonnes
2535,Nicaragua,2010,12242.19,tonnes
2536,Nicaragua,2011,4932.05,tonnes
2537,Nicaragua,2012,4413.82,tonnes
2538,Nicaragua,2013,4413.82,tonnes
2539,Niger,1990,62.0,tonnes
2540,Niger,1991,62.0,tonnes
2541,Niger,1992,62.0,tonnes
2542,Niger,1993,62.0,tonnes
2543,Niger,1994,62.0,tonnes
2544,Niger,1995,62.0,tonnes
2545,Niger,1996,22.0,tonnes
2546,Niger,1997,34.0,tonnes
2547,Niger,1998,36.0,tonnes
2548,Niger,1999,26.0,tonnes
2549,Niger,2000,62.0,tonnes
2550,Niger,2001,31.0,tonnes
2551,Niger,2002,29.44,tonnes
2552,Niger,2003,27.88,tonnes
2553,Niger,2004,26.31,tonnes
2554,Niger,2005,24.75,tonnes
2555,Niger,2006,21.12,tonnes
2556,Niger,2007,30.57,tonnes
2557,Niger,2008,12.04,tonnes
2558,Niger,2009,7.32,tonnes
